image_path,image_id,class_id,class_name,original_prediction,original_confidence,original_prediction_id,bolero_prediction,bolero_confidence,bolero_prediction_id,prediction_agreement,original_correct,bolero_correct,depth_mean,depth_std,boundary_coverage,depth_path,boundary_path,thermal_path,reconstruction_path
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_30450.JPEG,n03028079_30450,n03028079,church,"church, church building",0.30816206336021423,497,"church, church building",0.928952693939209,497,True,False,False,0.38597142696380615,0.2525363564491272,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_30450.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_30450.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_30450.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_30450.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_30460.JPEG,n03028079_30460,n03028079,church,monastery,0.8515185117721558,663,monastery,0.8966792225837708,663,True,False,False,0.2815798819065094,0.24380776286125183,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_30460.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_30460.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_30460.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_30460.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_30642.JPEG,n03028079_30642,n03028079,church,"book jacket, dust cover, dust jacket, dust wrapper",0.29469797015190125,921,"book jacket, dust cover, dust jacket, dust wrapper",0.6296433210372925,921,True,False,False,0.3562788963317871,0.33944404125213623,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_30642.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_30642.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_30642.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_30642.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_30751.JPEG,n03028079_30751,n03028079,church,monastery,0.5957123637199402,663,"beacon, lighthouse, beacon light, pharos",0.9593244194984436,437,False,False,False,0.3094537854194641,0.32366707921028137,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_30751.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_30751.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_30751.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_30751.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_3081.JPEG,n03028079_3081,n03028079,church,monastery,0.9665415287017822,663,monastery,0.68115234375,663,True,False,False,0.290471613407135,0.23319469392299652,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_3081.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_3081.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_3081.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_3081.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_31082.JPEG,n03028079_31082,n03028079,church,monastery,0.9875577688217163,663,monastery,0.9525275230407715,663,True,False,False,0.45085278153419495,0.23015110194683075,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_31082.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_31082.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_31082.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_31082.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_31112.JPEG,n03028079_31112,n03028079,church,"church, church building",0.9609586596488953,497,"church, church building",0.989059329032898,497,True,False,False,0.27278319001197815,0.20056286454200745,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_31112.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_31112.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_31112.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_31112.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_31481.JPEG,n03028079_31481,n03028079,church,monastery,0.4555318355560303,663,monastery,0.4950697124004364,663,True,False,False,0.4231705665588379,0.25101470947265625,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_31481.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_31481.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_31481.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_31481.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_31571.JPEG,n03028079_31571,n03028079,church,monastery,0.3083888292312622,663,monastery,0.33548179268836975,663,True,False,False,0.2747417688369751,0.22516727447509766,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_31571.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_31571.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_31571.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_31571.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_31592.JPEG,n03028079_31592,n03028079,church,monastery,0.21373702585697174,663,"church, church building",0.1583934873342514,497,False,False,False,0.4518335461616516,0.29963362216949463,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_31592.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_31592.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_31592.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_31592.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_31602.JPEG,n03028079_31602,n03028079,church,"bell cote, bell cot",0.5161074995994568,442,monastery,0.7379827499389648,663,False,False,False,0.4830528795719147,0.3741157054901123,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_31602.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_31602.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_31602.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_31602.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_3192.JPEG,n03028079_3192,n03028079,church,monastery,0.10359667241573334,663,planetarium,0.14076653122901917,727,False,False,False,0.30016010999679565,0.24247267842292786,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_3192.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_3192.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_3192.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_3192.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_32110.JPEG,n03028079_32110,n03028079,church,monastery,0.47404322028160095,663,monastery,0.47970715165138245,663,True,False,False,0.3578953444957733,0.24433763325214386,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_32110.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_32110.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_32110.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_32110.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_32131.JPEG,n03028079_32131,n03028079,church,monastery,0.9574623107910156,663,monastery,0.8826020359992981,663,True,False,False,0.16985808312892914,0.1997210681438446,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_32131.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_32131.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_32131.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_32131.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_322.JPEG,n03028079_322,n03028079,church,"prison, prison house",0.3650795817375183,743,palace,0.25742143392562866,698,False,False,False,0.2612152695655823,0.32221537828445435,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_322.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_322.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_322.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_322.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_32202.JPEG,n03028079_32202,n03028079,church,monastery,0.2027066946029663,663,"church, church building",0.472032368183136,497,False,False,False,0.28941452503204346,0.29708850383758545,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_32202.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_32202.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_32202.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_32202.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_32580.JPEG,n03028079_32580,n03028079,church,"church, church building",0.5177006125450134,497,castle,0.4925757944583893,483,False,False,False,0.5413644313812256,0.30957433581352234,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_32580.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_32580.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_32580.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_32580.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_3260.JPEG,n03028079_3260,n03028079,church,"church, church building",0.9984540939331055,497,"church, church building",0.9934847950935364,497,True,False,False,0.43553662300109863,0.3473891615867615,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_3260.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_3260.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_3260.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_3260.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_33001.JPEG,n03028079_33001,n03028079,church,"church, church building",0.8519764542579651,497,"church, church building",0.8471933603286743,497,True,False,False,0.2632623314857483,0.222880557179451,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_33001.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_33001.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_33001.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_33001.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_332.JPEG,n03028079_332,n03028079,church,vault,0.32666561007499695,884,vault,0.36546167731285095,884,True,False,False,0.1880633533000946,0.1724831908941269,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_332.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_332.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_332.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_332.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_3320.JPEG,n03028079_3320,n03028079,church,monastery,0.940077006816864,663,"church, church building",0.7306404709815979,497,False,False,False,0.3502874970436096,0.3126926124095917,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_3320.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_3320.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_3320.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_3320.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_33241.JPEG,n03028079_33241,n03028079,church,monastery,0.9920303821563721,663,monastery,0.9326131343841553,663,True,False,False,0.28267794847488403,0.27398189902305603,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_33241.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_33241.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_33241.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_33241.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_33260.JPEG,n03028079_33260,n03028079,church,"church, church building",0.858147919178009,497,"church, church building",0.8517242074012756,497,True,False,False,0.2784773111343384,0.24034562706947327,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_33260.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_33260.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_33260.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_33260.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_3362.JPEG,n03028079_3362,n03028079,church,"church, church building",0.9933310151100159,497,"church, church building",0.9927696585655212,497,True,False,False,0.34273335337638855,0.22902733087539673,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_3362.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_3362.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_3362.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_3362.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_33671.JPEG,n03028079_33671,n03028079,church,monastery,0.9946812987327576,663,monastery,0.9161514639854431,663,True,False,False,0.27945199608802795,0.24997691810131073,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_33671.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_33671.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_33671.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_33671.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_3400.JPEG,n03028079_3400,n03028079,church,castle,0.8488261699676514,483,castle,0.9163686633110046,483,True,False,False,0.20597025752067566,0.23949606716632843,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_3400.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_3400.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_3400.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_3400.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_34051.JPEG,n03028079_34051,n03028079,church,"lakeside, lakeshore",0.3281921148300171,975,"lakeside, lakeshore",0.43423396348953247,975,True,False,False,0.2752034366130829,0.29943445324897766,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_34051.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_34051.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_34051.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_34051.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_3432.JPEG,n03028079_3432,n03028079,church,dome,0.7253839373588562,538,dome,0.7303285598754883,538,True,False,False,0.43619635701179504,0.2851252555847168,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_3432.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_3432.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_3432.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_3432.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_3441.JPEG,n03028079_3441,n03028079,church,"bell cote, bell cot",0.8991158604621887,442,"bell cote, bell cot",0.6754628419876099,442,True,False,False,0.22399024665355682,0.21551942825317383,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_3441.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_3441.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_3441.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_3441.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_34851.JPEG,n03028079_34851,n03028079,church,monastery,0.6728284358978271,663,palace,0.46492254734039307,698,False,False,False,0.3651069402694702,0.23043401539325714,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_34851.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_34851.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_34851.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_34851.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_3492.JPEG,n03028079_3492,n03028079,church,monastery,0.4456356465816498,663,monastery,0.4418421685695648,663,True,False,False,0.21359580755233765,0.22703750431537628,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_3492.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_3492.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_3492.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_3492.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_35160.JPEG,n03028079_35160,n03028079,church,"bell cote, bell cot",0.914680004119873,442,"bell cote, bell cot",0.9040981531143188,442,True,False,False,0.358908087015152,0.307861328125,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_35160.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_35160.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_35160.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_35160.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_3540.JPEG,n03028079_3540,n03028079,church,"organ, pipe organ",0.9994152784347534,687,"organ, pipe organ",0.9980952143669128,687,True,False,False,0.14879699051380157,0.18755395710468292,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_3540.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_3540.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_3540.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_3540.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_3542.JPEG,n03028079_3542,n03028079,church,monastery,0.552075982093811,663,monastery,0.8808788061141968,663,True,False,False,0.3389213979244232,0.28849300742149353,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_3542.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_3542.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_3542.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_3542.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_35911.JPEG,n03028079_35911,n03028079,church,"bell cote, bell cot",0.530843198299408,442,"bell cote, bell cot",0.6061497330665588,442,True,False,False,0.3065764307975769,0.2374914437532425,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_35911.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_35911.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_35911.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_35911.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_3600.JPEG,n03028079_3600,n03028079,church,"bell cote, bell cot",0.45561978220939636,442,"church, church building",0.4423356354236603,497,False,False,False,0.38209232687950134,0.26502013206481934,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_3600.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_3600.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_3600.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_3600.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_36092.JPEG,n03028079_36092,n03028079,church,"church, church building",0.22773700952529907,497,"church, church building",0.27976295351982117,497,True,False,False,0.3120448589324951,0.2554498016834259,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_36092.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_36092.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_36092.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_36092.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_362.JPEG,n03028079_362,n03028079,church,"lakeside, lakeshore",0.34519919753074646,975,balloon,0.26131680607795715,417,False,False,False,0.17627443373203278,0.20688146352767944,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_362.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_362.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_362.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_362.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_36351.JPEG,n03028079_36351,n03028079,church,monastery,0.9278532266616821,663,monastery,0.8806983828544617,663,True,False,False,0.2144438475370407,0.25863513350486755,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_36351.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_36351.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_36351.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_36351.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_3670.JPEG,n03028079_3670,n03028079,church,monastery,0.8517635464668274,663,monastery,0.41479378938674927,663,True,False,False,0.23321251571178436,0.2418936938047409,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_3670.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_3670.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_3670.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_3670.png
F:\DeepLearningTest\clip_corruption_calibration_repo\clip_corruption_calibration\data\imagenette2-160\val\n03028079\n03028079_36821.JPEG,n03028079_36821,n03028079,church,"church, church building",0.3693762719631195,497,"church, church building",0.6139731407165527,497,True,False,False,0.21859756112098694,0.2802334129810333,0.1,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\depth_maps\n03028079_36821.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\boundary_maps\n03028079_36821.npy,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\thermal_representations\n03028079_36821.png,F:\DeepLearningTest\bolero_repo\results\bolero_evidence\bolero_reconstructions\n03028079_36821.png
